username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MinorSolstice;2016-10-26 02:56;0;0;"Vote for a Republican @DanCarterCT or @shaban4congress ???? Really? pic.twitter.com/MlBEkzxuLY";;@DanCarterCT @shaban4congress;;"791081037078102017";https://twitter.com/MinorSolstice/status/791081037078102017
DanCarterCT;2016-10-25 22:47;1;9;"Was honored to participate in Frenchtown Elementary School's Democracy Day this morning in Trumbull! #Carter2016 #CTpolitics pic.twitter.com/9ViQ4D6QDi";;;#Carter2016 #CTpolitics;"791018358485417986";https://twitter.com/DanCarterCT/status/791018358485417986
EmilianoVega31;2016-10-25 22:03;0;0;"Great debate from @DanCarterCT today";;@DanCarterCT;;"791007323338711040";https://twitter.com/EmilianoVega31/status/791007323338711040
MorganthePirate;2016-10-25 18:30;0;0;"We need more support for Dan @DanCarterCT - he is FOR the PEOPLE - not the Photo Ops! Supports his fellow Veterans. Vote for Dan https:// twitter.com/DanCarterCT/st atus/790703467773952001 …";;@DanCarterCT;;"790953799162691584";https://twitter.com/MorganthePirate/status/790953799162691584
WCsox;2016-10-25 17:23;0;2;"@WFSBnews with ALL THE issues in CT, THIS IS IMPORTANT? @DanCarterCT @radioviceonline";;@WFSBnews @DanCarterCT @radioviceonline;;"790936834583003136";https://twitter.com/WCsox/status/790936834583003136
BaiAnNa2014;2016-10-25 09:11;0;0;"@DanCarterCT @2ALAW @forcerecon430 @AllenWest @HRCAPrison @NRA @jordanstrack #Painter during #NationalAnthem @realDonaldTrump #WalleyeGame";;@DanCarterCT @2ALAW @forcerecon430 @AllenWest @HRCAPrison @NRA @jordanstrack @realDonaldTrump;#Painter #NationalAnthem #WalleyeGame;"790813115940241409";https://twitter.com/BaiAnNa2014/status/790813115940241409
BaiAnNa2014;2016-10-25 08:20;0;0;"@RoyalFamily @englishalwaght @YalECMES @realDonaldTrump @DanCarterCT #Obama has VERY bad #ForeignPolicy which only helps #OperationChaos";;@RoyalFamily @englishalwaght @YalECMES @realDonaldTrump @DanCarterCT;#Obama #ForeignPolicy #OperationChaos;"790800195818811393";https://twitter.com/BaiAnNa2014/status/790800195818811393
MinorSolstice;2016-10-25 06:27;0;0;"NRA and ALEC stooge ... it makes no difference what what you are answering! @DanCarterCT pic.twitter.com/qg2cejnaWA";;@DanCarterCT;;"790771622315712512";https://twitter.com/MinorSolstice/status/790771622315712512
DanCarterCT;2016-10-25 01:56;3;12;"Unlike my opponent, I always enjoy answering voters' questions. Thank you to the WRA for hosting a great forum tonight #whywontdickdebate pic.twitter.com/5IQTm1zNSt";;;#whywontdickdebate;"790703467773952001";https://twitter.com/DanCarterCT/status/790703467773952001
SJF_Penguin;2016-10-25 01:56;0;0;"@Spicer_Rack @DanCarterCT Disagree. It's the moral duty of GOP Senate to stop any and all Dem appointments. GOP was given a majority—use it!";;@Spicer_Rack @DanCarterCT;;"790703421833764864";https://twitter.com/SJF_Penguin/status/790703421833764864
MinorSolstice;2016-10-25 01:30;0;0;"Trump and company ... The Three stooges! @DanCarterCT @shaban4congress @SenBlumenthal @jahimes pic.twitter.com/RRtKWqMXAw";;@DanCarterCT @shaban4congress @SenBlumenthal @jahimes;;"790696963440246784";https://twitter.com/MinorSolstice/status/790696963440246784
TerryLambert201;2016-10-24 23:20;0;0;"@DanCarterCT You have my support along with my family. I will spread the word Dan . Go get him!";;@DanCarterCT;;"790664397412851713";https://twitter.com/TerryLambert201/status/790664397412851713
CTNetworkTV;2016-10-24 21:09;2;0;". @hartfordcourant interviews with U.S. Senate candidates: @SenBlumenthal | http:// ow.ly/MRN4305uh3w @DanCarterCT | http:// ow.ly/oEUJ305uhrn";;@hartfordcourant @SenBlumenthal @DanCarterCT;;"790631250096713728";https://twitter.com/CTNetworkTV/status/790631250096713728
Spicer_Rack;2016-10-24 15:51;0;0;"@DanCarterCT totally agree, you are a stand up guy. https:// twitter.com/RA_PaulHughes/ status/790208593622659072 …";;@DanCarterCT;;"790551382990458880";https://twitter.com/Spicer_Rack/status/790551382990458880
VPLiveNetwork;2016-10-24 13:42;0;0;"How can @NBCConnecticut and @WTNH not report on the @DanCarterCT @SenBlumenthal debate? I thought you were supposed to report the news???";;@NBCConnecticut @WTNH @DanCarterCT @SenBlumenthal;;"790518897942429696";https://twitter.com/VPLiveNetwork/status/790518897942429696
VPLiveNetwork;2016-10-24 13:38;0;0;"Hey @markdavisWTNH why are you not reporting on the @DanCarterCT @SenBlumenthal debate???";;@markdavisWTNH @DanCarterCT @SenBlumenthal;;"790517717635825664";https://twitter.com/VPLiveNetwork/status/790517717635825664
VPLiveNetwork;2016-10-24 13:35;0;0;"Hey @ToddPiroNBC why are you not reporting on the @DanCarterCT @SenBlumenthal debate???";;@ToddPiroNBC @DanCarterCT @SenBlumenthal;;"790517029526798336";https://twitter.com/VPLiveNetwork/status/790517029526798336
DanCarterCT;2016-10-24 13:28;4;5;"Tune into WELI/960 at 7:35 where I'll join @VinniePenn to talk about the race and yesterday's #debate";;@VinniePenn;#debate;"790515179842838528";https://twitter.com/DanCarterCT/status/790515179842838528
KevVaughanPilz;2016-10-24 09:04;0;0;"Thank you @SenBlumenthal and @DanCarterCT for having a REAL debate. It was refreshing to hear. #Connecticut";;@SenBlumenthal @DanCarterCT;#Connecticut;"790448855678586880";https://twitter.com/KevVaughanPilz/status/790448855678586880
KevVaughanPilz;2016-10-24 08:54;0;0;"If @DanCarterCT does not win.. I REALLY hope he challenges Malloy for Governor.";;@DanCarterCT;;"790446303142699008";https://twitter.com/KevVaughanPilz/status/790446303142699008
SJF_Penguin;2016-10-24 05:14;0;0;""Republican" @DanCarterCT is for "choice" and PP funding. Ugh. Can this damn state ever nominate an actual Republican for once? #RINO #CTSen https:// twitter.com/ctnewsjunkie/s tatus/790321208281665536 …";;@DanCarterCT;#RINO #CTSen;"790390909686931457";https://twitter.com/SJF_Penguin/status/790390909686931457
surgipeck_m;2016-10-24 04:28;0;0;"@DanCarterCT impressed with your debate tonight. Hopefully we see / hear more before the election";;@DanCarterCT;;"790379510097207297";https://twitter.com/surgipeck_m/status/790379510097207297
surgipeck_m;2016-10-24 04:27;0;0;"@hartfordcourant omitted in they're tweet @DanCarterCT . Great reporting, right?!";;@hartfordcourant @DanCarterCT;;"790379142621630464";https://twitter.com/surgipeck_m/status/790379142621630464
Tillett4CT;2016-10-24 03:00;0;0;"#NoBlumenWay that Richard should be sent back to DC @DanCarterCT is The Man with a #BetterPlan https:// twitter.com/gettinviggy/st atus/790238960677158913 …";;@DanCarterCT;#NoBlumenWay #BetterPlan;"790357174266585089";https://twitter.com/Tillett4CT/status/790357174266585089
Valentine4StRep;2016-10-24 02:21;0;0;"@DanCarterCT !! @hartfordcourant fyi, you have Sen B's @, here's Mr. Carters... :)) that way you may edit and retweet. https:// twitter.com/hartfordcouran t/status/790342542147592193 …";;@DanCarterCT @hartfordcourant @;;"790347543163052032";https://twitter.com/Valentine4StRep/status/790347543163052032
CraigCaplan;2016-10-24 01:58;0;0;"#CTSen debate between Democratic @SenBlumenthal and Republican @DanCarterCT in Rocky Hill,CT on @cspan via @WFSBnews https://www. c-span.org/video/?417292- 1/connecticut-senate-debate … pic.twitter.com/3ey7xORxji";;@SenBlumenthal @DanCarterCT @cspan @WFSBnews;#CTSen;"790341647192166400";https://twitter.com/CraigCaplan/status/790341647192166400
MinorSolstice;2016-10-23 23:35;0;0;"Huge waste of time for everyone and @SenBlumenthal ! The NRA and ALEC stooge @DanCarterCT has nothing to offer! @CTMirror@CTMirror";;@SenBlumenthal @DanCarterCT @CTMirror @CTMirror;;"790305572415569920";https://twitter.com/MinorSolstice/status/790305572415569920
kws150;2016-10-23 20:23;0;0;"@DanCarterCT ..excellent to see a Republican with intelligent views..pulling for you from Simsbury. Now clear why Senator B avoids you....";;@DanCarterCT;;"790257466948915200";https://twitter.com/kws150/status/790257466948915200
TerryLambert201;2016-10-23 20:14;0;0;"Richard Blumenthal lies about serving in Vietnam @DanCarterCT You have mine and my families support https://www. youtube.com/watch?v=E0h2qK E69Jg&feature=share …";;@DanCarterCT;;"790255102791680000";https://twitter.com/TerryLambert201/status/790255102791680000
WiltonGOP;2016-10-23 20:03;0;0;"Dan Carter crushed Blumenthal @DanCarterCT";;@DanCarterCT;;"790252219715186688";https://twitter.com/WiltonGOP/status/790252219715186688
ctblogger;2016-10-23 20:01;0;0;"VIDEO: U.S. Senate debate between @SenBlumenthal and @DanCarterCT http:// hatcityblog.blogspot.com/2016/10/video- us-senate-debate-between-richard.html … #ctpolitics";;@SenBlumenthal @DanCarterCT;#ctpolitics;"790251772342374400";https://twitter.com/ctblogger/status/790251772342374400
freedomondeck;2016-10-23 19:57;0;2;"Listen live on http:// 949newsnow.com @CTNewsbreaker @LeeElci @TeamTrumpCT @CTGOP @CTFCR @NYRSCC @DariaNovak @DanCarterCT @949newsnow pic.twitter.com/nY0h906P9N";;@CTNewsbreaker @LeeElci @TeamTrumpCT @CTGOP @CTFCR @NYRSCC @DariaNovak @DanCarterCT @949newsnow;;"790250808315088896";https://twitter.com/freedomondeck/status/790250808315088896
5000YearLeapUS;2016-10-23 19:28;7;2;"What's happening? See what a debate does! #DanCarter #U .S.Senate Keep the momentum @DanCarterCT @CTGOP @SenateGOP pic.twitter.com/dN9xc0uSzD";;@DanCarterCT @CTGOP @SenateGOP;#DanCarter #U;"790243566505324544";https://twitter.com/5000YearLeapUS/status/790243566505324544
gettinviggy;2016-10-23 19:10;2;2;"@SenBlumenthal @DanCarterCT clash in first & only #Senate debate on @WFSBnews with @DennisHouseWFSB @SusanRaff1 http:// tinyurl.com/jpo57xb";;@SenBlumenthal @DanCarterCT @WFSBnews @DennisHouseWFSB @SusanRaff1;#Senate;"790238960677158913";https://twitter.com/gettinviggy/status/790238960677158913
DanCarterCT;2016-10-23 18:43;11;20;"Good first debate hope @SenBlumenthal agrees to another so we can talk about foreign policy issues like #IranDeal";;@SenBlumenthal;#IranDeal;"790232153934135296";https://twitter.com/DanCarterCT/status/790232153934135296
CletusBoJangle;2016-10-23 18:43;4;11;"@DanCarterCT While I do not support all of your positions we need change and you're a small step in the right direction. Great job today";;@DanCarterCT;;"790232148943011841";https://twitter.com/CletusBoJangle/status/790232148943011841
VPLiveNetwork;2016-10-23 18:39;0;0;"Now it's time for @NBCConnecticut and @WTNH to host a @DanCarterCT @SenBlumenthal debate.";;@NBCConnecticut @WTNH @DanCarterCT @SenBlumenthal;;"790231184085282822";https://twitter.com/VPLiveNetwork/status/790231184085282822
